Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2026-03-10 05:15:00+00:00,274.489990234375,274.489990234375,274.3500061035156,274.3500061035156,34464
2026-03-10 05:16:00+00:00,274.45001220703125,274.5,274.4100036621094,274.4700012207031,77540
2026-03-10 05:17:00+00:00,274.45001220703125,274.45001220703125,274.4200134277344,274.45001220703125,11355
2026-03-10 05:18:00+00:00,274.489990234375,274.489990234375,274.45001220703125,274.45001220703125,17922
2026-03-10 05:19:00+00:00,274.5,274.5799865722656,274.5,274.5799865722656,82181
2026-03-10 05:20:00+00:00,274.4700012207031,274.489990234375,274.4700012207031,274.489990234375,32442
2026-03-10 05:21:00+00:00,274.4599914550781,274.54998779296875,274.4599914550781,274.5299987792969,48405
2026-03-10 05:22:00+00:00,274.3399963378906,274.44000244140625,274.30999755859375,274.44000244140625,49160
2026-03-10 05:23:00+00:00,274.20001220703125,274.32000732421875,274.1600036621094,274.32000732421875,9318
2026-03-10 05:24:00+00:00,274.1499938964844,274.19000244140625,274.1499938964844,274.17999267578125,22164
2026-03-10 05:25:00+00:00,274.2099914550781,274.2200012207031,274.2099914550781,274.2200012207031,5808
2026-03-10 05:26:00+00:00,274.07000732421875,274.17999267578125,274.07000732421875,274.1700134277344,20247
2026-03-10 05:27:00+00:00,274.1300048828125,274.1300048828125,274.0199890136719,274.0400085449219,25087
2026-03-10 05:28:00+00:00,274.17999267578125,274.17999267578125,274.1199951171875,274.1400146484375,9604
2026-03-10 05:29:00+00:00,274.20001220703125,274.2200012207031,274.20001220703125,274.20001220703125,7143
2026-03-10 05:30:00+00:00,274.2699890136719,274.3299865722656,274.25,274.260009765625,18748
2026-03-10 05:31:00+00:00,274.30999755859375,274.3699951171875,274.17999267578125,274.32000732421875,16732
2026-03-10 05:32:00+00:00,274.19000244140625,274.30999755859375,274.1600036621094,274.2699890136719,14284
2026-03-10 05:33:00+00:00,274.2799987792969,274.2799987792969,274.1600036621094,274.1600036621094,101824
2026-03-10 05:34:00+00:00,274.3399963378906,274.3500061035156,274.2200012207031,274.29998779296875,4041
2026-03-10 05:35:00+00:00,274.3500061035156,274.3599853515625,274.29998779296875,274.3399963378906,14807
2026-03-10 05:36:00+00:00,274.45001220703125,274.4700012207031,274.3500061035156,274.3500061035156,73428
2026-03-10 05:37:00+00:00,274.29998779296875,274.45001220703125,274.29998779296875,274.3500061035156,11906
2026-03-10 05:38:00+00:00,274.3999938964844,274.3999938964844,274.3399963378906,274.3399963378906,6005
2026-03-10 05:39:00+00:00,274.4800109863281,274.4800109863281,274.3699951171875,274.3699951171875,5252
2026-03-10 05:40:00+00:00,274.489990234375,274.489990234375,274.45001220703125,274.489990234375,6734
2026-03-10 05:41:00+00:00,274.5400085449219,274.54998779296875,274.4700012207031,274.4700012207031,17759
2026-03-10 05:42:00+00:00,274.5400085449219,274.54998779296875,274.489990234375,274.54998779296875,8683
2026-03-10 05:43:00+00:00,274.4800109863281,274.5400085449219,274.4800109863281,274.5199890136719,10716
2026-03-10 05:44:00+00:00,274.5400085449219,274.5400085449219,274.4800109863281,274.5,7357
2026-03-10 05:45:00+00:00,274.67999267578125,274.67999267578125,274.5,274.5,101324
2026-03-10 05:46:00+00:00,274.6000061035156,274.67999267578125,274.54998779296875,274.67999267578125,4173
2026-03-10 05:47:00+00:00,274.6099853515625,274.6600036621094,274.54998779296875,274.6000061035156,7256
2026-03-10 05:48:00+00:00,274.5400085449219,274.6099853515625,274.5,274.6099853515625,10866
2026-03-10 05:49:00+00:00,274.2900085449219,274.5400085449219,274.2900085449219,274.5400085449219,17502
2026-03-10 05:50:00+00:00,274.3999938964844,274.4599914550781,274.260009765625,274.44000244140625,8520
2026-03-10 05:51:00+00:00,274.54998779296875,274.54998779296875,274.3999938964844,274.3999938964844,26915
2026-03-10 05:52:00+00:00,274.54998779296875,274.6000061035156,274.5,274.54998779296875,10111
2026-03-10 05:53:00+00:00,274.54998779296875,274.54998779296875,274.489990234375,274.489990234375,11079
2026-03-10 05:54:00+00:00,274.6000061035156,274.6000061035156,274.5199890136719,274.54998779296875,10368
2026-03-10 05:55:00+00:00,274.6400146484375,274.67999267578125,274.5899963378906,274.6000061035156,21285
2026-03-10 05:56:00+00:00,274.5799865722656,274.6099853515625,274.44000244140625,274.6099853515625,204521
2026-03-10 05:57:00+00:00,274.5400085449219,274.57000732421875,274.45001220703125,274.57000732421875,15082
2026-03-10 05:58:00+00:00,274.55999755859375,274.55999755859375,274.45001220703125,274.5400085449219,4311
2026-03-10 05:59:00+00:00,274.55999755859375,274.55999755859375,274.4599914550781,274.5,3827
2026-03-10 06:00:00+00:00,274.5799865722656,274.6499938964844,274.55999755859375,274.55999755859375,11102
2026-03-10 06:01:00+00:00,274.6400146484375,274.6400146484375,274.5400085449219,274.5799865722656,15337
2026-03-10 06:02:00+00:00,274.67999267578125,274.67999267578125,274.6499938964844,274.6499938964844,5884
2026-03-10 06:03:00+00:00,274.70001220703125,274.70001220703125,274.6199951171875,274.6199951171875,13289
2026-03-10 06:04:00+00:00,274.6700134277344,274.70001220703125,274.6400146484375,274.70001220703125,9955
2026-03-10 06:05:00+00:00,274.70001220703125,274.75,274.67999267578125,274.70001220703125,25679
2026-03-10 06:06:00+00:00,274.7300109863281,274.75,274.67999267578125,274.67999267578125,8998
2026-03-10 06:07:00+00:00,274.739990234375,274.75,274.7300109863281,274.7300109863281,7994
2026-03-10 06:08:00+00:00,274.67999267578125,274.70001220703125,274.6400146484375,274.70001220703125,11662
2026-03-10 06:09:00+00:00,274.75,274.75,274.6700134277344,274.67999267578125,13552
2026-03-10 06:10:00+00:00,274.7099914550781,274.75,274.7099914550781,274.75,5145
2026-03-10 06:11:00+00:00,274.75,274.75,274.739990234375,274.739990234375,16126
2026-03-10 06:12:00+00:00,274.7300109863281,274.75,274.7200012207031,274.75,6314
2026-03-10 06:13:00+00:00,274.75,274.75,274.70001220703125,274.7300109863281,10718
2026-03-10 06:14:00+00:00,274.75,274.75,274.7300109863281,274.739990234375,3237
2026-03-10 06:15:00+00:00,274.7099914550781,274.75,274.67999267578125,274.75,9365
2026-03-10 06:16:00+00:00,274.7300109863281,274.75,274.6600036621094,274.67999267578125,5968
2026-03-10 06:17:00+00:00,274.6700134277344,274.70001220703125,274.6000061035156,274.70001220703125,12810
2026-03-10 06:18:00+00:00,274.489990234375,274.6300048828125,274.489990234375,274.6000061035156,38113
2026-03-10 06:19:00+00:00,274.3900146484375,274.4100036621094,274.3900146484375,274.4100036621094,19133
2026-03-10 06:20:00+00:00,274.1700134277344,274.3500061035156,274.1700134277344,274.3500061035156,20618
2026-03-10 06:21:00+00:00,274.1600036621094,274.30999755859375,274.1600036621094,274.30999755859375,46138
2026-03-10 06:22:00+00:00,274.25,274.260009765625,274.1099853515625,274.1099853515625,25021
2026-03-10 06:23:00+00:00,274.3500061035156,274.3500061035156,274.20001220703125,274.25,11684
