strategy,trades,wins,losses,win_rate_pct,total_pnl,timeframe,data_start,data_end,run_at_utc
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:00:09
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:00:09
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:15:06
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:15:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:15:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:15:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:30:18
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:30:18
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:30:18
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:30:18
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:45:07
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:45:07
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:45:07
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:45:07
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:00:04
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:00:04
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:00:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:00:04
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:15:04
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:15:04
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:15:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:15:04
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:30:09
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:30:09
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:30:09
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 15:30:09
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 03:45:06,2026-03-10 03:45:05
DEMAND_SUPPLY,4,2,2,50.0,170.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 03:45:06,2026-03-10 03:45:05
ONE_TRADE_DAY,4,1,3,25.0,-999.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 03:45:06,2026-03-10 03:45:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 03:45:06,2026-03-10 03:45:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:00:04,2026-03-10 04:00:05
DEMAND_SUPPLY,4,2,2,50.0,170.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:00:04,2026-03-10 04:00:05
ONE_TRADE_DAY,4,1,3,25.0,-999.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:00:04,2026-03-10 04:00:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:00:04,2026-03-10 04:00:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:15:04,2026-03-10 04:15:06
DEMAND_SUPPLY,4,2,2,50.0,170.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:15:04,2026-03-10 04:15:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:15:04,2026-03-10 04:15:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:15:04,2026-03-10 04:15:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:30:06,2026-03-10 04:30:07
DEMAND_SUPPLY,5,2,3,40.0,146.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:30:06,2026-03-10 04:30:07
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:30:06,2026-03-10 04:30:07
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:30:06,2026-03-10 04:30:07
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:45:04,2026-03-10 04:45:05
DEMAND_SUPPLY,5,3,2,60.0,527.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:45:04,2026-03-10 04:45:05
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:45:04,2026-03-10 04:45:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 04:45:04,2026-03-10 04:45:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:00:06,2026-03-10 05:00:06
DEMAND_SUPPLY,5,3,2,60.0,884.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:00:06,2026-03-10 05:00:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:00:06,2026-03-10 05:00:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:00:06,2026-03-10 05:00:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:15:04,2026-03-10 05:15:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:15:04,2026-03-10 05:15:05
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:15:04,2026-03-10 05:15:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:15:04,2026-03-10 05:15:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:30:06,2026-03-10 05:30:07
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:30:06,2026-03-10 05:30:07
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:30:06,2026-03-10 05:30:07
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:30:06,2026-03-10 05:30:07
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:45:06,2026-03-10 05:45:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:45:06,2026-03-10 05:45:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:45:06,2026-03-10 05:45:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 05:45:06,2026-03-10 05:45:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:00:03,2026-03-10 06:00:04
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:00:03,2026-03-10 06:00:04
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:00:03,2026-03-10 06:00:04
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:00:03,2026-03-10 06:00:04
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:15:06,2026-03-10 06:15:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:15:06,2026-03-10 06:15:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:15:06,2026-03-10 06:15:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:15:06,2026-03-10 06:15:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:30:05,2026-03-10 06:30:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:30:05,2026-03-10 06:30:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:30:05,2026-03-10 06:30:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:30:05,2026-03-10 06:30:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:45:06,2026-03-10 06:45:07
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:45:06,2026-03-10 06:45:07
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:45:06,2026-03-10 06:45:07
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 06:45:06,2026-03-10 06:45:07
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:00:06,2026-03-10 07:00:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:00:06,2026-03-10 07:00:05
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:00:06,2026-03-10 07:00:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:00:06,2026-03-10 07:00:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:15:05,2026-03-10 07:15:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:15:05,2026-03-10 07:15:06
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:15:05,2026-03-10 07:15:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:15:05,2026-03-10 07:15:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:30:06,2026-03-10 07:30:07
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:30:06,2026-03-10 07:30:07
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:30:06,2026-03-10 07:30:07
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:30:06,2026-03-10 07:30:07
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:45:03,2026-03-10 07:45:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:45:03,2026-03-10 07:45:05
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:45:03,2026-03-10 07:45:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 07:45:03,2026-03-10 07:45:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:00:03,2026-03-10 08:00:04
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:00:03,2026-03-10 08:00:04
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:00:03,2026-03-10 08:00:04
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:00:03,2026-03-10 08:00:04
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:15:04,2026-03-10 08:15:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:15:04,2026-03-10 08:15:05
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:15:04,2026-03-10 08:15:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:15:04,2026-03-10 08:15:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:30:02,2026-03-10 08:30:03
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:30:02,2026-03-10 08:30:03
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:30:02,2026-03-10 08:30:03
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:30:02,2026-03-10 08:30:03
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:45:01,2026-03-10 08:45:02
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:45:01,2026-03-10 08:45:02
ONE_TRADE_DAY,5,1,4,20.0,-1998.8,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:45:01,2026-03-10 08:45:02
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 08:45:01,2026-03-10 08:45:02
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:15:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:15:05
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:15:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:15:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:30:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:30:06
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:30:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 10:30:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:00:03
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:00:03
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:00:03
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:00:03
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:30:04
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:30:04
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:30:04
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 11:30:04
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:15:03
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:15:03
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:15:03
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:15:03
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:45:07
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:45:07
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:45:07
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 12:45:07
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:00:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:00:05
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:00:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:00:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:15:03
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:15:03
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:15:03
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:15:03
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:30:04
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:30:04
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:30:04
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:30:04
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:45:03
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:45:03
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:45:03
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 13:45:03
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:00:01
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:00:01
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:00:01
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:00:01
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:15:37
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:15:37
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:15:37
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:15:37
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:30:09
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:30:09
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:30:09
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:30:09
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:45:05
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:45:05
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:45:05
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 14:45:05
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:00:04
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:00:04
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:00:04
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:00:04
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:15:06
DEMAND_SUPPLY,5,3,2,60.0,2169.4,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:15:06
ONE_TRADE_DAY,5,2,3,40.0,999.6,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:15:06
BTST,2,2,0,100.0,17545.0,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:15:06
BREAKOUT,4,2,2,50.0,1013.2,RELIANCE.NS|5m|5d,2026-03-04 03:45:00,2026-03-10 10:00:00,2026-03-10 15:30:18
